,rank,title,world_lifetime_gross,studio,domestic_opening_gross,budget,MPAA_rating,run_time,genre_list,lead_name,lead_height_m,lead_is_female,audience_score,tomatometer,international_movie,lead_age_years
2122,2123,Diary of a Wimpy Kid,76196538,Twentieth Century Fox,22126166.0,15000000.0,PG,,"['Animation', 'Comedy', 'Drama', 'Family']",Zachary Gordon,1.75,False,49.0,54.0,False,12.010953304433798
2123,2124,There Will Be Blood,76182388,Other,190739.0,25000000.0,R,158.0,['Drama'],Daniel Day-Lewis,1.87,False,86.0,91.0,False,49.99043273252719
2124,2125,The Mechanic,76130093,Other,11422006.0,40000000.0,R,93.0,"['Action', 'Crime', 'Thriller']",Jason Statham,1.75,False,51.0,53.0,False,44.00272644307552
2130,2131,Death Race,76014335,Universal Pictures,12621090.0,45000000.0,R,105.0,"['Action', 'Sci-Fi', 'Thriller']",Jason Statham,1.75,False,60.0,42.0,False,40.985628184652825
2131,2132,Widows,75984700,Twentieth Century Fox,12361307.0,42000000.0,R,129.0,"['Crime', 'Drama', 'Thriller']",Viola Davis,1.65,True,61.0,91.0,False,52.99384553958476
2132,2133,Revolutionary Road,75981180,Other,189911.0,35000000.0,R,119.0,"['Drama', 'Romance']",Leonardo DiCaprio,1.83,False,71.0,67.0,False,34.03970073769869
2134,2135,Sicario: Day of the Soldado,75837743,Sony Pictures Entertainment (SPE),19007566.0,35000000.0,R,122.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",Benicio Del Toro,1.88,False,65.0,63.0,False,51.02259487413492
2136,2137,A Dog's Journey,75741734,Universal Pictures,8030085.0,16000000.0,PG,109.0,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",Josh Gad,1.68,False,91.0,50.0,False,37.9438797627196
2138,2139,30 Days of Night,75513170,Sony Pictures Entertainment (SPE),15951902.0,30000000.0,R,113.0,"['Action', 'Horror', 'Thriller']",Josh Hartnett,1.9,False,56.0,51.0,False,28.993845539584758
2139,2140,Stomp the Yard,75511123,Screen Gems,21833312.0,13000000.0,PG-13,115.0,"['Drama', 'Music', 'Romance']",Columbus Short,1.75,False,82.0,25.0,False,24.980135371511142
2142,2143,The Change-Up,75450437,Universal Pictures,13531115.0,52000000.0,R,112.0,"['Comedy', 'Fantasy']",Jason Bateman,1.8,False,47.0,25.0,False,41.97400372651913
2144,2145,The Spy Who Dumped Me,75339459,Lionsgate,12103043.0,40000000.0,R,117.0,"['Action', 'Adventure', 'Comedy']",Justin Theroux,1.75,False,56.0,49.0,False,46.97604380561259
2147,2148,Larry Crowne,75055070,Universal Pictures,13096065.0,30000000.0,PG-13,98.0,"['Comedy', 'Drama', 'Romance']",Tom Hanks,1.83,False,41.0,37.0,False,55.05543957715416
2148,2149,Easy A,75026327,Screen Gems,17734040.0,8000000.0,PG-13,92.0,"['Comedy', 'Drama', 'Romance']",Emma Stone,1.68,True,77.0,85.0,False,22.02874363069435
2151,2152,Escape from Planet Earth,74939189,The Weinstein Company,15891055.0,40000000.0,PG,89.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",Brendan Fraser,1.89,False,54.0,35.0,False,45.034888584683245
2155,2156,Boo! A Madea Halloween,74827344,Lionsgate,28501448.0,20000000.0,PG-13,103.0,"['Comedy', 'Drama', 'Horror']",Tyler Perry,1.97,True,52.0,19.0,False,47.01711346870484
2158,2159,Crimson Peak,74679822,Universal Pictures,13143310.0,55000000.0,R,119.0,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",Mia Wasikowska,1.63,True,55.0,72.0,False,24.993839835728952
2159,2160,Random Hearts,74608570,Sony Pictures Entertainment (SPE),13012585.0,64000000.0,R,133.0,"['Drama', 'Mystery', 'Romance']",Harrison Ford,1.85,False,24.0,15.0,False,56.985631987223364
2160,2161,From Hell,74558115,Twentieth Century Fox,11014818.0,35000000.0,R,122.0,"['Horror', 'Mystery', 'Thriller']",Johnny Depp,1.75,False,66.0,57.0,False,38.02875503840596
2170,2171,Eternal Sunshine of the Spotless Mind,74036715,Focus Features,8175198.0,20000000.0,R,108.0,"['Drama', 'Romance', 'Sci-Fi']",Jim Carrey,1.88,False,94.0,92.0,False,42.00411057875124
2172,2173,Miracles from Heaven,73983003,TriStar Pictures,14812393.0,13000000.0,PG,109.0,"['Biography', 'Drama', 'Family']",Jennifer Garner,1.73,True,80.0,45.0,False,43.9972602479276
2174,2175,The Boy,73929392,STX Entertainment,10778392.0,10000000.0,PG-13,97.0,"['Horror', 'Mystery', 'Thriller']",Lauren Cohan,1.7,True,38.0,29.0,False,32.991103886227094
2176,2177,Divine Secrets of the Ya-Ya Sisterhood,73839240,Warner Bros.,16167412.0,27000000.0,PG-13,116.0,['Drama'],Sandra Bullock,1.71,True,65.0,44.0,False,37.94934785915279
2177,2178,Cats,73833459,Universal Pictures,6619870.0,95000000.0,PG,110.0,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']",James Corden,1.69,False,53.0,19.0,False,40.99384744087003
2183,2184,Life,73475268,Universal Pictures,20414775.0,80000000.0,R,108.0,"['Comedy', 'Crime', 'Drama']",Eddie Murphy,1.76,False,77.0,50.0,False,38.03422313483915
2184,2185,Charlie's Angels,73279888,Sony Pictures Entertainment (SPE),8351109.0,48000000.0,PG-13,118.0,"['Action', 'Adventure', 'Comedy']",Kristen Stewart,1.65,True,45.0,68.0,False,29.010280249448627
2185,2186,War Room,73267874,TriStar Pictures,11351389.0,3000000.0,PG,,['Drama'],Priscilla C. Shirer,,True,83.0,96.0,False,40.988356529013615
2187,2188,"Dude, Where's My Car?",73180723,Twentieth Century Fox,13845914.0,13000000.0,PG-13,83.0,"['Comedy', 'Mystery', 'Sci-Fi']",Ashton Kutcher,1.89,False,47.0,17.0,False,22.02055289375618
2190,2191,Without a Paddle,73029190,Paramount Pictures,13528946.0,19000000.0,PG-13,95.0,"['Adventure', 'Comedy', 'Mystery']",Matthew Lillard,1.92,False,68.0,14.0,False,33.98769298045479
2192,2193,The Best Man Holiday,72835710,Universal Pictures,30107555.0,17000000.0,R,123.0,"['Comedy', 'Drama']",Monica Calhoun,1.55,True,83.0,70.0,False,41.96304661951479
2193,2194,Lady in the Water,72785169,Warner Bros.,18044396.0,70000000.0,PG-13,110.0,"['Drama', 'Fantasy', 'Mystery', 'Thriller']",Paul Giamatti,1.75,False,49.0,25.0,False,39.039016275001906
2198,2199,Lord of War,72617068,Lionsgate,9390144.0,50000000.0,R,122.0,"['Action', 'Crime', 'Drama']",Nicolas Cage,1.83,False,84.0,61.0,False,41.02670925545669
2199,2200,Urban Legend,72527595,Sony Pictures Entertainment (SPE),10515444.0,14000000.0,R,99.0,"['Horror', 'Mystery', 'Thriller']",Jared Leto,1.8,False,37.0,24.0,False,26.997940908053845
2203,2204,Doctor Sleep,72381712,Warner Bros.,14114124.0,45000000.0,R,152.0,"['Drama', 'Fantasy', 'Horror', 'Thriller']",Ewan McGregor,1.77,False,89.0,78.0,False,47.93704274089285
2204,2205,Second Act,72294066,STX Entertainment,6489983.0,16000000.0,PG-13,103.0,"['Comedy', 'Drama', 'Romance']",Jennifer Lopez,1.64,True,43.0,43.0,False,48.95004372956119
2207,2208,What Men Want,72216294,Paramount Pictures,18232087.0,20000000.0,R,117.0,"['Comedy', 'Fantasy', 'Romance']",Taraji P. Henson,1.63,True,33.0,42.0,False,48.9883508251578
2209,2210,Around the World in 80 Days,72178895,Walt Disney Studios Motion Pictures,7576132.0,110000000.0,PG,,"['Action', 'Adventure', 'Comedy', 'Family', 'Western']",Jackie Chan,1.75,True,34.0,32.0,False,50.02327553426116
2213,2214,Rules of Engagement,71732303,Paramount Pictures,15011181.0,60000000.0,R,128.0,"['Drama', 'Thriller', 'War']",Tommy Lee Jones,1.83,False,55.0,37.0,False,53.976718761883035
2216,2217,Funny People,71585235,Universal Pictures,22657780.0,75000000.0,R,146.0,"['Comedy', 'Drama']",Adam Sandler,1.77,False,48.0,69.0,False,43.058175526656015
2218,2219,Run All Night,71561644,Warner Bros.,11012305.0,50000000.0,R,,"['Action', 'Crime', 'Thriller']",Liam Neeson,1.93,False,56.0,59.0,False,63.011630161989515
2220,2221,Colombiana,71508440,TriStar Pictures,10408176.0,40000000.0,PG-13,108.0,"['Action', 'Drama', 'Thriller']",Zoe Saldana,1.7,True,67.0,27.0,False,33.02122024488555
2221,2222,The Royal Tenenbaums,71444482,Walt Disney Studios Motion Pictures,276981.0,21000000.0,R,110.0,"['Comedy', 'Drama']",Gene Hackman,1.87,False,89.0,81.0,False,70.95689976424063
2222,2223,Brick Mansions,71416730,Relativity Media,9516855.0,28000000.0,PG-13,90.0,"['Action', 'Crime', 'Thriller']",Paul Walker,1.93,False,47.0,26.0,False,41.01299528481253
2223,2224,Holes,71406573,Walt Disney Studios Motion Pictures,16300155.0,20000000.0,PG,117.0,"['Adventure', 'Comedy', 'Drama', 'Family', 'Mystery']",Shia LaBeouf,1.76,False,76.0,78.0,False,17.018476690242604
2232,2233,The Counselor,71009334,Twentieth Century Fox,7842930.0,25000000.0,R,117.0,"['Crime', 'Drama', 'Thriller']",Michael Fassbender,1.83,False,23.0,33.0,False,36.06298197581565
2233,2234,Anacondas: The Hunt for the Blood Orchid,70992898,Screen Gems,12812287.0,20000000.0,PG-13,97.0,"['Action', 'Adventure', 'Horror', 'Thriller']",Morris Chestnut,1.83,False,27.0,26.0,False,35.066406190584836
2236,2237,Brotherhood of the Wolf,70752904,Universal Pictures,475181.0,29000000.0,R,142.0,"['Action', 'Adventure', 'Drama', 'Horror', 'Thriller']",Samuel Le Bihan,,False,78.0,73.0,False,36.049266103886225
2245,2246,Children of Men,70595464,Universal Pictures,501003.0,76000000.0,R,109.0,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']",Julianne Moore,1.6,True,85.0,92.0,False,46.05338238649327
2248,2249,Think Like a Man Too,70181428,Screen Gems,29241911.0,24000000.0,PG-13,106.0,"['Comedy', 'Romance']",Kevin Hart,1.59,False,59.0,23.0,False,35.03901247243136
2251,2252,A Cinderella Story,70067909,Warner Bros.,13623350.0,19000000.0,PG,95.0,"['Comedy', 'Family', 'Romance']",Hilary Duff,1.57,True,53.0,12.0,False,16.966457525287097
2254,2255,The Hills Have Eyes,70009308,Fox Searchlight Pictures,15708512.0,15000000.0,R,107.0,"['Horror', 'Thriller']",Ted Levine,1.8,False,58.0,52.0,False,48.94729256977717
2261,2262,After,69756455,Other,6002349.0,14000000.0,PG-13,105.0,"['Drama', 'Romance']",Josephine Langford,1.67,True,68.0,18.0,False,21.982194463457297
2262,2263,The Dilemma,69721966,Universal Pictures,17816230.0,70000000.0,PG-13,111.0,"['Comedy', 'Drama']",Vince Vaughn,1.95,False,29.0,24.0,False,40.95824397292569
2267,2268,The Last Exorcism,69432527,Lionsgate,20366613.0,1800000.0,PG-13,87.0,"['Horror', 'Mystery', 'Thriller']",Patrick Fabian,1.84,False,35.0,72.0,False,46.05611833599513
2268,2269,A Very Long Engagement,69424389,Other,101749.0,56600000.0,R,133.0,"['Drama', 'Mystery', 'Romance', 'War']",Audrey Tautou,1.6,True,85.0,78.0,True,28.05202296752605
2269,2270,Playing with Fire,69412425,Paramount Pictures,12723781.0,29900000.0,PG,96.0,"['Comedy', 'Family']",John Cena,1.84,False,77.0,23.0,False,41.9548387710092
2273,2274,Babe: Pig in the City,69131860,Universal Pictures,6162640.0,90000000.0,,97.0,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",Magda Szubanski,1.57,True,41.0,65.0,False,37.03492090653282
2277,2278,John Tucker Must Die,68844775,Twentieth Century Fox,14276534.0,18000000.0,PG-13,89.0,"['Comedy', 'Romance']",Jesse Metcalfe,1.78,False,69.0,27.0,False,28.052009658529165
2279,2280,Don Juan DeMarco,68792531,New Line Cinema,4556274.0,25000000.0,PG-13,97.0,"['Comedy', 'Drama', 'Romance']",Johnny Depp,1.75,False,68.0,69.0,False,31.994520495855202
2282,2283,House of Wax,68766121,Warner Bros.,12077236.0,40000000.0,R,113.0,"['Horror', 'Thriller']",Chad Michael Murray,1.83,False,42.0,26.0,False,23.947975131188684
2283,2284,The Nut Job 2: Nutty by Nature,68743485,Open Road Films (II),8342311.0,40000000.0,PG,91.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Will Arnett,1.89,False,44.0,14.0,False,47.01711727127538
2286,2287,Letters from Iwo Jima,68673228,Warner Bros.,89097.0,19000000.0,R,141.0,"['Action', 'Adventure', 'Drama', 'History', 'War']",Ken Watanabe,1.84,False,86.0,91.0,False,46.96783405582174
2288,2289,The Call,68572631,TriStar Pictures,17118745.0,13000000.0,R,96.0,"['Crime', 'Drama', 'Horror', 'Thriller']",Halle Berry,1.65,True,65.0,44.0,False,47.00067495627044
2289,2290,One Direction: This Is Us,68567841,TriStar Pictures,15815497.0,10000000.0,PG,92.0,"['Documentary', 'Music']",Liam Payne,1.78,False,79.0,63.0,False,19.99726214921287
2290,2291,Looney Tunes: Back in Action,68514844,Warner Bros.,9317371.0,80000000.0,PG,93.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Mystery']",Brendan Fraser,1.89,False,50.0,56.0,False,35.03079892006997
2295,2296,Ghost Ship,68349884,Warner Bros.,11503423.0,20000000.0,R,91.0,['Horror'],Julianna Margulies,1.68,True,37.0,16.0,False,36.04655106852232
2297,2298,Open Range,68296293,Walt Disney Studios Motion Pictures,14047781.0,22000000.0,R,139.0,"['Action', 'Drama', 'Romance', 'Western']",Kevin Costner,1.85,False,84.0,79.0,False,47.99179975663549
2299,2300,The Watch,68267862,Twentieth Century Fox,12750297.0,68000000.0,R,102.0,"['Comedy', 'Sci-Fi']",Ben Stiller,1.68,False,39.0,16.0,False,46.98972545440717
2300,2301,Moonrise Kingdom,68264022,Focus Features,522996.0,16000000.0,PG-13,94.0,"['Comedy', 'Drama', 'Romance']",Jared Gilman,,False,86.0,93.0,False,13.965763556163965
2301,2302,Saw VI,68234154,Lionsgate,14118444.0,11000000.0,R,90.0,"['Horror', 'Mystery', 'Thriller']",Tobin Bell,1.79,False,55.0,40.0,False,67.04175602707431
2302,2303,Frequency,68106245,New Line Cinema,9025584.0,31000000.0,PG-13,118.0,"['Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Dennis Quaid,1.82,False,81.0,70.0,False,46.050650239561946
2307,2308,Prime,67937494,Universal Pictures,6220935.0,22000000.0,PG-13,105.0,"['Comedy', 'Drama', 'Romance']",Uma Thurman,1.81,True,52.0,50.0,False,34.997958019621265
2308,2309,Legion,67918658,Screen Gems,17501625.0,26000000.0,R,100.0,"['Action', 'Fantasy', 'Horror']",Paul Bettany,1.91,False,31.0,19.0,False,38.984249752832916
2310,2311,The American,67876281,Focus Features,13177790.0,20000000.0,R,105.0,"['Crime', 'Drama', 'Thriller']",George Clooney,1.8,False,39.0,66.0,False,48.98563388850864
2311,2312,A Beautiful Day in the Neighborhood,67760877,Sony Pictures Entertainment (SPE),13251238.0,25000000.0,PG,109.0,"['Biography', 'Drama']",Tom Hanks,1.83,False,92.0,95.0,False,63.036284128070584
2312,2313,Austin Powers: International Man of Mystery,67683989,New Line Cinema,9548111.0,16500000.0,PG-13,94.0,"['Adventure', 'Comedy']",Mike Myers,1.7,False,77.0,73.0,False,33.938398357289536
2313,2314,Jersey Boys,67647013,Warner Bros.,13319371.0,40000000.0,R,134.0,"['Biography', 'Drama', 'Music']",John Lloyd Young,1.71,False,62.0,51.0,False,39.03901247243136
2315,2316,Bandits,67631903,Metro-Goldwyn-Mayer (MGM),13050700.0,75000000.0,PG-13,123.0,"['Comedy', 'Crime', 'Drama', 'Romance']",Bruce Willis,1.83,False,58.0,64.0,False,45.982217278880526
2318,2319,The Next Three Days,67448651,Lionsgate,6542779.0,30000000.0,PG-13,133.0,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",Russell Crowe,1.82,False,66.0,50.0,False,46.0314985930489
2319,2320,Star Trek: Nemesis,67336470,Paramount Pictures,18513305.0,60000000.0,PG-13,116.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Patrick Stewart,1.75,False,49.0,39.0,False,62.00137843181992
2322,2323,American Assassin,67234188,Lionsgate,14846778.0,33000000.0,R,111.0,"['Action', 'Thriller']",Dylan O'Brien,1.78,False,60.0,34.0,False,25.965778766446117
2323,2324,Boogeyman,67192859,Screen Gems,19020655.0,20000000.0,PG-13,89.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",Barry Watson,1.84,False,21.0,13.0,False,30.94866149517074
2325,2326,War,67179155,Other,1607627.0,21000000.0,,154.0,"['Action', 'Adventure', 'Thriller']",Hrithik Roshan,1.78,False,51.0,13.0,True,44.97742984257358
2327,2328,"Lust, Caution",67091915,Focus Features,63918.0,15000000.0,R,157.0,"['Drama', 'History', 'Romance', 'Thriller', 'War']",Tony Chiu-Wai Leung,1.7,False,84.0,72.0,True,44.99110768879763
2328,2329,When a Stranger Calls,67062123,Screen Gems,21607203.0,15000000.0,PG-13,87.0,"['Horror', 'Thriller']",Camilla Belle,1.73,True,44.0,9.0,False,20.00272264050498
2329,2330,Skyline,66984887,Universal Pictures,11692415.0,10000000.0,PG-13,92.0,"['Action', 'Sci-Fi', 'Thriller']",Eric Balfour,1.88,False,18.0,15.0,False,32.963736786067386
2330,2331,The Giver,66980456,The Weinstein Company,12305016.0,25000000.0,PG-13,97.0,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']",Brenton Thwaites,1.82,False,55.0,35.0,False,25.013004791238878
2332,2333,Madea's Witness Protection,66899242,Lionsgate,25390575.0,20000000.0,PG-13,114.0,"['Comedy', 'Crime', 'Drama']",Tyler Perry,1.97,True,66.0,19.0,False,43.03900866986083
2334,2335,Selma,66787908,Paramount Pictures,571450.0,20000000.0,PG-13,128.0,"['Biography', 'Drama', 'History']",David Oyelowo,1.72,False,86.0,99.0,False,38.067092554566884
2337,2338,Thirteen Days,66579890,New Line Cinema,46668.0,80000000.0,PG-13,145.0,"['Drama', 'History', 'Thriller']",Kevin Costner,1.85,False,80.0,83.0,False,45.0102878545897
2340,2341,Street Kings,66476363,Fox Searchlight Pictures,12469631.0,20000000.0,R,109.0,"['Action', 'Crime', 'Drama', 'Thriller']",Keanu Reeves,1.86,False,58.0,36.0,False,44.02189329987071
2341,2342,Not Another Teen Movie,66468985,Sony Pictures Entertainment (SPE),12615116.0,15000000.0,R,89.0,['Comedy'],Chyler Leigh,1.69,True,55.0,29.0,False,19.01165107612746
2343,2344,"Love, Simon",66316289,Twentieth Century Fox,11756244.0,17000000.0,PG-13,110.0,"['Comedy', 'Drama', 'Romance']",Nick Robinson,1.85,False,88.0,92.0,False,22.98425735797399
2344,2345,Mile 22,66308758,STX Entertainment,13710825.0,50000000.0,R,94.0,"['Action', 'Thriller']",Mark Wahlberg,1.73,False,44.0,23.0,False,47.030804623925775
2346,2347,Bad Company,66200782,Walt Disney Studios Motion Pictures,11007367.0,70000000.0,PG-13,116.0,"['Action', 'Comedy', 'Thriller']",Anthony Hopkins,1.75,False,35.0,10.0,False,64.93359571070043
2351,2352,Barbershop 2: Back in Business,65991448,Metro-Goldwyn-Mayer (MGM),24241612.0,30000000.0,PG-13,106.0,"['Comedy', 'Drama']",Ice Cube,1.73,False,48.0,68.0,False,34.973298349684384
2353,2354,Flags of Our Fathers,65900249,DreamWorks,10245190.0,90000000.0,R,135.0,"['Action', 'Adventure', 'Drama', 'History', 'War']",Ryan Phillippe,1.73,False,69.0,73.0,False,32.0273804091566
2371,2372,Taking Lives,65470529,Warner Bros.,11458465.0,45000000.0,R,103.0,"['Crime', 'Mystery', 'Thriller']",Angelina Jolie,1.69,True,55.0,22.0,False,29.040377595254395
2373,2374,Moonlight,65336603,Other,402075.0,4000000.0,R,111.0,['Drama'],Mahershala Ali,1.88,False,79.0,98.0,False,42.012335538824246
2377,2378,Something Borrowed,65100369,Warner Bros.,13945368.0,35000000.0,PG-13,112.0,"['Comedy', 'Drama', 'Romance']",Ginnifer Goodwin,1.68,True,48.0,15.0,False,32.95277207392198
2380,2381,Zathura: A Space Adventure,65079104,Sony Pictures Entertainment (SPE),13427872.0,65000000.0,PG,101.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Josh Hutcherson,1.65,False,51.0,76.0,False,12.999317438588488
2388,2389,Lions for Lambs,64811540,Other,6702434.0,35000000.0,R,92.0,"['Crime', 'Drama', 'Mystery', 'Thriller', 'War']",Tom Cruise,1.7,False,47.0,27.0,False,45.01027454559283
2391,2392,Hot Tub Time Machine,64780213,Metro-Goldwyn-Mayer (MGM),14020502.0,36000000.0,R,101.0,"['Comedy', 'Sci-Fi']",John Cusack,1.88,False,56.0,64.0,False,43.99451859456993
2392,2393,God's Not Dead,64676349,Other,9217013.0,2000000.0,PG,113.0,['Drama'],Shane Harper,1.88,False,75.0,12.0,False,21.018482394098413
2393,2394,The Darkest Hour,64626786,Summit Entertainment,2993519.0,30000000.0,PG-13,89.0,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']",Emile Hirsch,1.7,False,25.0,12.0,False,26.023288843258044
2394,2395,Happy Death Day 2U,64600152,Universal Pictures,9497665.0,9000000.0,PG-13,100.0,"['Comedy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",Jessica Rothe,1.63,True,58.0,71.0,False,31.958926534337213
2399,2400,Baby Mama,64444713,Universal Pictures,17407110.0,30000000.0,PG-13,99.0,"['Comedy', 'Romance']",Tina Fey,1.64,True,55.0,63.0,False,38.01779412883109
2400,2401,Kiss of the Dragon,64437847,Twentieth Century Fox,13304027.0,25000000.0,R,98.0,"['Action', 'Crime', 'Drama', 'Thriller']",Jet Li,1.68,False,68.0,52.0,False,37.94661761350673
2402,2403,Fences,64414761,Paramount Pictures,129462.0,24000000.0,PG-13,139.0,['Drama'],Denzel Washington,1.85,False,75.0,92.0,False,61.96577686516086
2414,2415,"Hail, Caesar!",63945241,Universal Pictures,11355225.0,22000000.0,PG-13,106.0,"['Comedy', 'Drama', 'Music', 'Mystery']",Josh Brolin,1.79,False,44.0,85.0,False,47.98083504449008
2417,2418,Carlito's Way,63848322,Universal Pictures,9116675.0,30000000.0,R,144.0,"['Crime', 'Drama', 'Thriller']",Al Pacino,1.68,False,91.0,82.0,False,52.966474636854514
2418,2419,Hanna,63782078,Focus Features,12370549.0,30000000.0,PG-13,111.0,"['Action', 'Adventure', 'Drama', 'Thriller']",Saoirse Ronan,1.68,True,66.0,71.0,False,16.98562628336756
2419,2420,High Crimes,63781810,Twentieth Century Fox,14005550.0,42000000.0,PG-13,115.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Jim Caviezel,1.87,False,50.0,31.0,False,33.943864552437454
2422,2423,Precious,63649529,Lionsgate,1872458.0,10000000.0,R,110.0,['Drama'],Gabourey Sidibe,1.65,True,81.0,92.0,False,26.001380333105182
2426,2427,Risky Business,63541777,Warner Bros.,4275327.0,6200000.0,,99.0,"['Comedy', 'Crime', 'Drama', 'Romance']",Tom Cruise,1.7,False,73.0,92.0,False,21.00479314016275
